token,folio_id,section_label,visual_category,line_global,line_in_folio,token_index_in_line,line_token_count,line_position,paragraph_initial,raw_line_tag
ytchaiin,f2r,herbal,herbal,42,5,5,7,line_medial,False,"f2r.5,+P0"
dan,f2r,herbal,herbal,42,5,6,7,line_final,False,"f2r.5,+P0"
saiin,f2r,herbal,herbal,43,6,0,8,line_initial,False,"f2r.6,+P0"
dain,f2r,herbal,herbal,43,6,1,8,line_medial,False,"f2r.6,+P0"
dkol,f2r,herbal,herbal,43,6,2,8,line_medial,False,"f2r.6,+P0"
sor,f2r,herbal,herbal,43,6,3,8,line_medial,False,"f2r.6,+P0"
ytoldy,f2r,herbal,herbal,43,6,4,8,line_medial,False,"f2r.6,+P0"
dchol,f2r,herbal,herbal,43,6,5,8,line_medial,False,"f2r.6,+P0"
dchy,f2r,herbal,herbal,43,6,6,8,line_medial,False,"f2r.6,+P0"
cthy,f2r,herbal,herbal,43,6,7,8,line_final,False,"f2r.6,+P0"
shor,f2r,herbal,herbal,44,7,0,5,line_initial,False,"f2r.7,+P0"
ckhy,f2r,herbal,herbal,44,7,1,5,line_medial,False,"f2r.7,+P0"
daiiny,f2r,herbal,herbal,44,7,2,5,line_medial,False,"f2r.7,+P0"
chol,f2r,herbal,herbal,44,7,3,5,line_medial,False,"f2r.7,+P0"
dan,f2r,herbal,herbal,44,7,4,5,line_final,False,"f2r.7,+P0"
kydain,f2r,herbal,herbal,45,8,0,8,line_initial,False,"f2r.8,+P0"
shaiin,f2r,herbal,herbal,45,8,1,8,line_medial,False,"f2r.8,+P0"
qoy,f2r,herbal,herbal,45,8,2,8,line_medial,False,"f2r.8,+P0"
shol,f2r,herbal,herbal,45,8,3,8,line_medial,False,"f2r.8,+P0"
fodan,f2r,herbal,herbal,45,8,4,8,line_medial,False,"f2r.8,+P0"
yksh,f2r,herbal,herbal,45,8,5,8,line_medial,False,"f2r.8,+P0"
olsheey,f2r,herbal,herbal,45,8,6,8,line_medial,False,"f2r.8,+P0"
daiildy,f2r,herbal,herbal,45,8,7,8,line_final,False,"f2r.8,+P0"
dls,f2r,herbal,herbal,46,9,0,11,line_initial,False,"f2r.9,+P0"
sho,f2r,herbal,herbal,46,9,1,11,line_medial,False,"f2r.9,+P0"
kol,f2r,herbal,herbal,46,9,2,11,line_medial,False,"f2r.9,+P0"
sheey,f2r,herbal,herbal,46,9,3,11,line_medial,False,"f2r.9,+P0"
qokey,f2r,herbal,herbal,46,9,4,11,line_medial,False,"f2r.9,+P0"
ykody,f2r,herbal,herbal,46,9,5,11,line_medial,False,"f2r.9,+P0"
so,f2r,herbal,herbal,46,9,6,11,line_medial,False,"f2r.9,+P0"
chol,f2r,herbal,herbal,46,9,7,11,line_medial,False,"f2r.9,+P0"
yky,f2r,herbal,herbal,46,9,8,11,line_medial,False,"f2r.9,+P0"
dain,f2r,herbal,herbal,46,9,9,11,line_medial,False,"f2r.9,+P0"
daiisol,f2r,herbal,herbal,46,9,10,11,line_final,False,"f2r.9,+P0"
qo,f2r,herbal,herbal,47,10,0,10,line_initial,False,"f2r.10,+P0"
ky,f2r,herbal,herbal,47,10,1,10,line_medial,False,"f2r.10,+P0"
cholaiin,f2r,herbal,herbal,47,10,2,10,line_medial,False,"f2r.10,+P0"
shol,f2r,herbal,herbal,47,10,3,10,line_medial,False,"f2r.10,+P0"
sheky,f2r,herbal,herbal,47,10,4,10,line_medial,False,"f2r.10,+P0"
daiin,f2r,herbal,herbal,47,10,5,10,line_medial,False,"f2r.10,+P0"
cthey,f2r,herbal,herbal,47,10,6,10,line_medial,False,"f2r.10,+P0"
keol,f2r,herbal,herbal,47,10,7,10,line_medial,False,"f2r.10,+P0"
saiin,f2r,herbal,herbal,47,10,8,10,line_medial,False,"f2r.10,+P0"
iin,f2r,herbal,herbal,47,10,9,10,line_final,False,"f2r.10,+P0"
ychain,f2r,herbal,herbal,48,11,0,9,line_initial,False,"f2r.11,+P0"
dal,f2r,herbal,herbal,48,11,1,9,line_medial,False,"f2r.11,+P0"
chy,f2r,herbal,herbal,48,11,2,9,line_medial,False,"f2r.11,+P0"
dalor,f2r,herbal,herbal,48,11,3,9,line_medial,False,"f2r.11,+P0"
shan,f2r,herbal,herbal,48,11,4,9,line_medial,False,"f2r.11,+P0"
dan,f2r,herbal,herbal,48,11,5,9,line_medial,False,"f2r.11,+P0"
olsaiin,f2r,herbal,herbal,48,11,6,9,line_medial,False,"f2r.11,+P0"
sheey,f2r,herbal,herbal,48,11,7,9,line_medial,False,"f2r.11,+P0"
ckhor,f2r,herbal,herbal,48,11,8,9,line_final,False,"f2r.11,+P0"
okol,f2r,herbal,herbal,49,12,0,11,line_initial,False,"f2r.12,+P0"
chy,f2r,herbal,herbal,49,12,1,11,line_medial,False,"f2r.12,+P0"
chor,f2r,herbal,herbal,49,12,2,11,line_medial,False,"f2r.12,+P0"
cthor,f2r,herbal,herbal,49,12,3,11,line_medial,False,"f2r.12,+P0"
yor,f2r,herbal,herbal,49,12,4,11,line_medial,False,"f2r.12,+P0"
an,f2r,herbal,herbal,49,12,5,11,line_medial,False,"f2r.12,+P0"
chan,f2r,herbal,herbal,49,12,6,11,line_medial,False,"f2r.12,+P0"
saiin,f2r,herbal,herbal,49,12,7,11,line_medial,False,"f2r.12,+P0"
chety,f2r,herbal,herbal,49,12,8,11,line_medial,False,"f2r.12,+P0"
chyky,f2r,herbal,herbal,49,12,9,11,line_medial,False,"f2r.12,+P0"
sal,f2r,herbal,herbal,49,12,10,11,line_final,False,"f2r.12,+P0"
sho,f2r,herbal,herbal,50,13,0,5,line_initial,False,"f2r.13,+P0"
ykeey,f2r,herbal,herbal,50,13,1,5,line_medial,False,"f2r.13,+P0"
chey,f2r,herbal,herbal,50,13,2,5,line_medial,False,"f2r.13,+P0"
daiin,f2r,herbal,herbal,50,13,3,5,line_medial,False,"f2r.13,+P0"
chcthy,f2r,herbal,herbal,50,13,4,5,line_final,False,"f2r.13,+P0"
ytoail,f2r,herbal,herbal,51,14,0,1,line_initial_final,False,"f2r.14,@Lp"
ios,f2r,herbal,herbal,52,15,0,3,line_initial,False,"f2r.15,@L0"
an,f2r,herbal,herbal,52,15,1,3,line_medial,False,"f2r.15,@L0"
on,f2r,herbal,herbal,52,15,2,3,line_final,False,"f2r.15,@L0"
kooiin,f2v,herbal,herbal,53,1,0,8,line_initial,True,"f2v.1,@P0"
cheo,f2v,herbal,herbal,53,1,1,8,line_medial,False,"f2v.1,@P0"
pchor,f2v,herbal,herbal,53,1,2,8,line_medial,False,"f2v.1,@P0"
otaiin,f2v,herbal,herbal,53,1,3,8,line_medial,False,"f2v.1,@P0"
odain,f2v,herbal,herbal,53,1,4,8,line_medial,False,"f2v.1,@P0"
chor,f2v,herbal,herbal,53,1,5,8,line_medial,False,"f2v.1,@P0"
dair,f2v,herbal,herbal,53,1,6,8,line_medial,False,"f2v.1,@P0"
shty,f2v,herbal,herbal,53,1,7,8,line_final,False,"f2v.1,@P0"
kcho,f2v,herbal,herbal,54,2,0,9,line_initial,False,"f2v.2,+P0"
kchy,f2v,herbal,herbal,54,2,1,9,line_medial,False,"f2v.2,+P0"
sho,f2v,herbal,herbal,54,2,2,9,line_medial,False,"f2v.2,+P0"
shol,f2v,herbal,herbal,54,2,3,9,line_medial,False,"f2v.2,+P0"
qotcho,f2v,herbal,herbal,54,2,4,9,line_medial,False,"f2v.2,+P0"
loeees,f2v,herbal,herbal,54,2,5,9,line_medial,False,"f2v.2,+P0"
qoty,f2v,herbal,herbal,54,2,6,9,line_medial,False,"f2v.2,+P0"
chor,f2v,herbal,herbal,54,2,7,9,line_medial,False,"f2v.2,+P0"
daiin,f2v,herbal,herbal,54,2,8,9,line_final,False,"f2v.2,+P0"
otchy,f2v,herbal,herbal,55,3,0,8,line_initial,False,"f2v.3,+P0"
chor,f2v,herbal,herbal,55,3,1,8,line_medial,False,"f2v.3,+P0"
lshy,f2v,herbal,herbal,55,3,2,8,line_medial,False,"f2v.3,+P0"
chol,f2v,herbal,herbal,55,3,3,8,line_medial,False,"f2v.3,+P0"
chody,f2v,herbal,herbal,55,3,4,8,line_medial,False,"f2v.3,+P0"
chodain,f2v,herbal,herbal,55,3,5,8,line_medial,False,"f2v.3,+P0"
chcthy,f2v,herbal,herbal,55,3,6,8,line_medial,False,"f2v.3,+P0"
daiin,f2v,herbal,herbal,55,3,7,8,line_final,False,"f2v.3,+P0"
sho,f2v,herbal,herbal,56,4,0,4,line_initial,False,"f2v.4,+P0"
cholo,f2v,herbal,herbal,56,4,1,4,line_medial,False,"f2v.4,+P0"
cheor,f2v,herbal,herbal,56,4,2,4,line_medial,False,"f2v.4,+P0"
chodaiin,f2v,herbal,herbal,56,4,3,4,line_final,False,"f2v.4,+P0"
kchor,f2v,herbal,herbal,57,5,0,8,line_initial,False,"f2v.5,+P0"
shy,f2v,herbal,herbal,57,5,1,8,line_medial,False,"f2v.5,+P0"
daiiin,f2v,herbal,herbal,57,5,2,8,line_medial,False,"f2v.5,+P0"
ch,f2v,herbal,herbal,57,5,3,8,line_medial,False,"f2v.5,+P0"
shey,f2v,herbal,herbal,57,5,4,8,line_medial,False,"f2v.5,+P0"
dor,f2v,herbal,herbal,57,5,5,8,line_medial,False,"f2v.5,+P0"
chol,f2v,herbal,herbal,57,5,6,8,line_medial,False,"f2v.5,+P0"
daiin,f2v,herbal,herbal,57,5,7,8,line_final,False,"f2v.5,+P0"
dor,f2v,herbal,herbal,58,6,0,10,line_initial,False,"f2v.6,+P0"
chol,f2v,herbal,herbal,58,6,1,10,line_medial,False,"f2v.6,+P0"
chor,f2v,herbal,herbal,58,6,2,10,line_medial,False,"f2v.6,+P0"
chol,f2v,herbal,herbal,58,6,3,10,line_medial,False,"f2v.6,+P0"
keol,f2v,herbal,herbal,58,6,4,10,line_medial,False,"f2v.6,+P0"
chy,f2v,herbal,herbal,58,6,5,10,line_medial,False,"f2v.6,+P0"
chty,f2v,herbal,herbal,58,6,6,10,line_medial,False,"f2v.6,+P0"
daiin,f2v,herbal,herbal,58,6,7,10,line_medial,False,"f2v.6,+P0"
tchor,f2v,herbal,herbal,58,6,8,10,line_medial,False,"f2v.6,+P0"
chan,f2v,herbal,herbal,58,6,9,10,line_final,False,"f2v.6,+P0"
daiin,f2v,herbal,herbal,59,7,0,7,line_initial,False,"f2v.7,+P0"
chotchey,f2v,herbal,herbal,59,7,1,7,line_medial,False,"f2v.7,+P0"
qoteeey,f2v,herbal,herbal,59,7,2,7,line_medial,False,"f2v.7,+P0"
chokeos,f2v,herbal,herbal,59,7,3,7,line_medial,False,"f2v.7,+P0"
chees,f2v,herbal,herbal,59,7,4,7,line_medial,False,"f2v.7,+P0"
chr,f2v,herbal,herbal,59,7,5,7,line_medial,False,"f2v.7,+P0"
cheaiin,f2v,herbal,herbal,59,7,6,7,line_final,False,"f2v.7,+P0"
chokoishe,f2v,herbal,herbal,60,8,0,5,line_initial,False,"f2v.8,+P0"
chor,f2v,herbal,herbal,60,8,1,5,line_medial,False,"f2v.8,+P0"
cheol,f2v,herbal,herbal,60,8,2,5,line_medial,False,"f2v.8,+P0"
chol,f2v,herbal,herbal,60,8,3,5,line_medial,False,"f2v.8,+P0"
dolody,f2v,herbal,herbal,60,8,4,5,line_final,False,"f2v.8,+P0"
tsheos,f3r,herbal,herbal,61,1,0,5,line_initial,True,"f3r.1,@P0"
qopal,f3r,herbal,herbal,61,1,1,5,line_medial,False,"f3r.1,@P0"
chol,f3r,herbal,herbal,61,1,2,5,line_medial,False,"f3r.1,@P0"
cthol,f3r,herbal,herbal,61,1,3,5,line_medial,False,"f3r.1,@P0"
daimg,f3r,herbal,herbal,61,1,4,5,line_final,False,"f3r.1,@P0"
ycheor,f3r,herbal,herbal,62,2,0,5,line_initial,False,"f3r.2,+P0"
chor,f3r,herbal,herbal,62,2,1,5,line_medial,False,"f3r.2,+P0"
dam,f3r,herbal,herbal,62,2,2,5,line_medial,False,"f3r.2,+P0"
qotcham,f3r,herbal,herbal,62,2,3,5,line_medial,False,"f3r.2,+P0"
cham,f3r,herbal,herbal,62,2,4,5,line_final,False,"f3r.2,+P0"
ochor,f3r,herbal,herbal,63,3,0,5,line_initial,False,"f3r.3,+P0"
qocheor,f3r,herbal,herbal,63,3,1,5,line_medial,False,"f3r.3,+P0"
chol,f3r,herbal,herbal,63,3,2,5,line_medial,False,"f3r.3,+P0"
daiin,f3r,herbal,herbal,63,3,3,5,line_medial,False,"f3r.3,+P0"
cthy,f3r,herbal,herbal,63,3,4,5,line_final,False,"f3r.3,+P0"
schey,f3r,herbal,herbal,64,4,0,6,line_initial,False,"f3r.4,+P0"
chor,f3r,herbal,herbal,64,4,1,6,line_medial,False,"f3r.4,+P0"
chal,f3r,herbal,herbal,64,4,2,6,line_medial,False,"f3r.4,+P0"
chag,f3r,herbal,herbal,64,4,3,6,line_medial,False,"f3r.4,+P0"
cham,f3r,herbal,herbal,64,4,4,6,line_medial,False,"f3r.4,+P0"
cho,f3r,herbal,herbal,64,4,5,6,line_final,False,"f3r.4,+P0"
qokol,f3r,herbal,herbal,65,5,0,4,line_initial,False,"f3r.5,+P0"
chololy,f3r,herbal,herbal,65,5,1,4,line_medial,False,"f3r.5,+P0"
cham,f3r,herbal,herbal,65,5,2,4,line_medial,False,"f3r.5,+P0"
cthol,f3r,herbal,herbal,65,5,3,4,line_final,False,"f3r.5,+P0"
ychtaiin,f3r,herbal,herbal,66,6,0,4,line_initial,False,"f3r.6,+P0"
chor,f3r,herbal,herbal,66,6,1,4,line_medial,False,"f3r.6,+P0"
cthom,f3r,herbal,herbal,66,6,2,4,line_medial,False,"f3r.6,+P0"
otaldam,f3r,herbal,herbal,66,6,3,4,line_final,False,"f3r.6,+P0"
otchol,f3r,herbal,herbal,67,7,0,5,line_initial,False,"f3r.7,+P0"
qodaiin,f3r,herbal,herbal,67,7,1,5,line_medial,False,"f3r.7,+P0"
chom,f3r,herbal,herbal,67,7,2,5,line_medial,False,"f3r.7,+P0"
shom,f3r,herbal,herbal,67,7,3,5,line_medial,False,"f3r.7,+P0"
damo,f3r,herbal,herbal,67,7,4,5,line_final,False,"f3r.7,+P0"
ysheor,f3r,herbal,herbal,68,8,0,5,line_initial,False,"f3r.8,+P0"
chor,f3r,herbal,herbal,68,8,1,5,line_medial,False,"f3r.8,+P0"
chol,f3r,herbal,herbal,68,8,2,5,line_medial,False,"f3r.8,+P0"
oky,f3r,herbal,herbal,68,8,3,5,line_medial,False,"f3r.8,+P0"
dago,f3r,herbal,herbal,68,8,4,5,line_final,False,"f3r.8,+P0"
sho,f3r,herbal,herbal,69,9,0,5,line_initial,False,"f3r.9,+P0"
vor,f3r,herbal,herbal,69,9,1,5,line_medial,False,"f3r.9,+P0"
sheoldam,f3r,herbal,herbal,69,9,2,5,line_medial,False,"f3r.9,+P0"
otchody,f3r,herbal,herbal,69,9,3,5,line_medial,False,"f3r.9,+P0"
ol,f3r,herbal,herbal,69,9,4,5,line_final,False,"f3r.9,+P0"
ydar,f3r,herbal,herbal,70,10,0,2,line_initial,False,"f3r.10,+P0"
cholcthom,f3r,herbal,herbal,70,10,1,2,line_final,False,"f3r.10,+P0"
pcheol,f3r,herbal,herbal,71,11,0,5,line_initial,False,"f3r.11,+P0"
shol,f3r,herbal,herbal,71,11,1,5,line_medial,False,"f3r.11,+P0"
sols,f3r,herbal,herbal,71,11,2,5,line_medial,False,"f3r.11,+P0"
sheol,f3r,herbal,herbal,71,11,3,5,line_medial,False,"f3r.11,+P0"
shey,f3r,herbal,herbal,71,11,4,5,line_final,False,"f3r.11,+P0"
okadaiin,f3r,herbal,herbal,72,12,0,5,line_initial,False,"f3r.12,+P0"
qokchor,f3r,herbal,herbal,72,12,1,5,line_medial,False,"f3r.12,+P0"
qo,f3r,herbal,herbal,72,12,2,5,line_medial,False,"f3r.12,+P0"
schodam,f3r,herbal,herbal,72,12,3,5,line_medial,False,"f3r.12,+P0"
octhy,f3r,herbal,herbal,72,12,4,5,line_final,False,"f3r.12,+P0"
qokeey,f3r,herbal,herbal,73,13,0,6,line_initial,False,"f3r.13,+P0"
qot,f3r,herbal,herbal,73,13,1,6,line_medial,False,"f3r.13,+P0"
shey,f3r,herbal,herbal,73,13,2,6,line_medial,False,"f3r.13,+P0"
qokody,f3r,herbal,herbal,73,13,3,6,line_medial,False,"f3r.13,+P0"
qokshey,f3r,herbal,herbal,73,13,4,6,line_medial,False,"f3r.13,+P0"
cheody,f3r,herbal,herbal,73,13,5,6,line_final,False,"f3r.13,+P0"
chor,f3r,herbal,herbal,74,14,0,4,line_initial,False,"f3r.14,+P0"
qodair,f3r,herbal,herbal,74,14,1,4,line_medial,False,"f3r.14,+P0"
okeey,f3r,herbal,herbal,74,14,2,4,line_medial,False,"f3r.14,+P0"
qokeey,f3r,herbal,herbal,74,14,3,4,line_final,False,"f3r.14,+P0"
tsheoarom,f3r,herbal,herbal,75,15,0,8,line_initial,False,"f3r.15,+P0"
shor,f3r,herbal,herbal,75,15,1,8,line_medial,False,"f3r.15,+P0"
or,f3r,herbal,herbal,75,15,2,8,line_medial,False,"f3r.15,+P0"
chor,f3r,herbal,herbal,75,15,3,8,line_medial,False,"f3r.15,+P0"
olchsy,f3r,herbal,herbal,75,15,4,8,line_medial,False,"f3r.15,+P0"
chom,f3r,herbal,herbal,75,15,5,8,line_medial,False,"f3r.15,+P0"
otchom,f3r,herbal,herbal,75,15,6,8,line_medial,False,"f3r.15,+P0"
oporar,f3r,herbal,herbal,75,15,7,8,line_final,False,"f3r.15,+P0"
oteol,f3r,herbal,herbal,76,16,0,8,line_initial,False,"f3r.16,+P0"
chol,f3r,herbal,herbal,76,16,1,8,line_medial,False,"f3r.16,+P0"
cheol,f3r,herbal,herbal,76,16,2,8,line_medial,False,"f3r.16,+P0"
ekshy,f3r,herbal,herbal,76,16,3,8,line_medial,False,"f3r.16,+P0"
qokeom,f3r,herbal,herbal,76,16,4,8,line_medial,False,"f3r.16,+P0"
qokol,f3r,herbal,herbal,76,16,5,8,line_medial,False,"f3r.16,+P0"
daiin,f3r,herbal,herbal,76,16,6,8,line_medial,False,"f3r.16,+P0"
soleeg,f3r,herbal,herbal,76,16,7,8,line_final,False,"f3r.16,+P0"
soeom,f3r,herbal,herbal,77,17,0,5,line_initial,False,"f3r.17,+P0"
okeom,f3r,herbal,herbal,77,17,1,5,line_medial,False,"f3r.17,+P0"
yteody,f3r,herbal,herbal,77,17,2,5,line_medial,False,"f3r.17,+P0"
qokeeodal,f3r,herbal,herbal,77,17,3,5,line_medial,False,"f3r.17,+P0"
sam,f3r,herbal,herbal,77,17,4,5,line_final,False,"f3r.17,+P0"
pcheoldom,f3r,herbal,herbal,78,18,0,7,line_initial,False,"f3r.18,+P0"
shodaiin,f3r,herbal,herbal,78,18,1,7,line_medial,False,"f3r.18,+P0"
qopchor,f3r,herbal,herbal,78,18,2,7,line_medial,False,"f3r.18,+P0"
qopol,f3r,herbal,herbal,78,18,3,7,line_medial,False,"f3r.18,+P0"
opchol,f3r,herbal,herbal,78,18,4,7,line_medial,False,"f3r.18,+P0"
qoty,f3r,herbal,herbal,78,18,5,7,line_medial,False,"f3r.18,+P0"
otolom,f3r,herbal,herbal,78,18,6,7,line_final,False,"f3r.18,+P0"
otchor,f3r,herbal,herbal,79,19,0,9,line_initial,False,"f3r.19,+P0"
ol,f3r,herbal,herbal,79,19,1,9,line_medial,False,"f3r.19,+P0"
cheor,f3r,herbal,herbal,79,19,2,9,line_medial,False,"f3r.19,+P0"
qoeor,f3r,herbal,herbal,79,19,3,9,line_medial,False,"f3r.19,+P0"
dair,f3r,herbal,herbal,79,19,4,9,line_medial,False,"f3r.19,+P0"
qoteol,f3r,herbal,herbal,79,19,5,9,line_medial,False,"f3r.19,+P0"
qosaiin,f3r,herbal,herbal,79,19,6,9,line_medial,False,"f3r.19,+P0"
chor,f3r,herbal,herbal,79,19,7,9,line_medial,False,"f3r.19,+P0"
cthy,f3r,herbal,herbal,79,19,8,9,line_final,False,"f3r.19,+P0"
ycheor,f3r,herbal,herbal,80,20,0,8,line_initial,False,"f3r.20,+P0"
chol,f3r,herbal,herbal,80,20,1,8,line_medial,False,"f3r.20,+P0"
odaiin,f3r,herbal,herbal,80,20,2,8,line_medial,False,"f3r.20,+P0"
chol,f3r,herbal,herbal,80,20,3,8,line_medial,False,"f3r.20,+P0"
aiin,f3r,herbal,herbal,80,20,4,8,line_medial,False,"f3r.20,+P0"
okol,f3r,herbal,herbal,80,20,5,8,line_medial,False,"f3r.20,+P0"
or,f3r,herbal,herbal,80,20,6,8,line_medial,False,"f3r.20,+P0"
am,f3r,herbal,herbal,80,20,7,8,line_final,False,"f3r.20,+P0"
koaiin,f3v,herbal,herbal,81,1,0,7,line_initial,True,"f3v.1,@P0"
cphor,f3v,herbal,herbal,81,1,1,7,line_medial,False,"f3v.1,@P0"
qotoy,f3v,herbal,herbal,81,1,2,7,line_medial,False,"f3v.1,@P0"
sha,f3v,herbal,herbal,81,1,3,7,line_medial,False,"f3v.1,@P0"
ckhol,f3v,herbal,herbal,81,1,4,7,line_medial,False,"f3v.1,@P0"
ykoaiin,f3v,herbal,herbal,81,1,5,7,line_medial,False,"f3v.1,@P0"
oly,f3v,herbal,herbal,81,1,6,7,line_final,False,"f3v.1,@P0"
daiidy,f3v,herbal,herbal,82,2,0,7,line_initial,False,"f3v.2,+P0"
qoteeol,f3v,herbal,herbal,82,2,1,7,line_medial,False,"f3v.2,+P0"
okeeor,f3v,herbal,herbal,82,2,2,7,line_medial,False,"f3v.2,+P0"
okor,f3v,herbal,herbal,82,2,3,7,line_medial,False,"f3v.2,+P0"
olytol,f3v,herbal,herbal,82,2,4,7,line_medial,False,"f3v.2,+P0"
dol,f3v,herbal,herbal,82,2,5,7,line_medial,False,"f3v.2,+P0"
dar,f3v,herbal,herbal,82,2,6,7,line_final,False,"f3v.2,+P0"
okom,f3v,herbal,herbal,83,3,0,7,line_initial,False,"f3v.3,+P0"
chol,f3v,herbal,herbal,83,3,1,7,line_medial,False,"f3v.3,+P0"
shol,f3v,herbal,herbal,83,3,2,7,line_medial,False,"f3v.3,+P0"
seees,f3v,herbal,herbal,83,3,3,7,line_medial,False,"f3v.3,+P0"
chom,f3v,herbal,herbal,83,3,4,7,line_medial,False,"f3v.3,+P0"
cheeykam,f3v,herbal,herbal,83,3,5,7,line_medial,False,"f3v.3,+P0"
okai,f3v,herbal,herbal,83,3,6,7,line_final,False,"f3v.3,+P0"
qodar,f3v,herbal,herbal,84,4,0,8,line_initial,False,"f3v.4,+P0"
ees,f3v,herbal,herbal,84,4,1,8,line_medial,False,"f3v.4,+P0"
eey,f3v,herbal,herbal,84,4,2,8,line_medial,False,"f3v.4,+P0"
kcheol,f3v,herbal,herbal,84,4,3,8,line_medial,False,"f3v.4,+P0"
okal,f3v,herbal,herbal,84,4,4,8,line_medial,False,"f3v.4,+P0"
do,f3v,herbal,herbal,84,4,5,8,line_medial,False,"f3v.4,+P0"
chear,f3v,herbal,herbal,84,4,6,8,line_medial,False,"f3v.4,+P0"
een,f3v,herbal,herbal,84,4,7,8,line_final,False,"f3v.4,+P0"
ychear,f3v,herbal,herbal,85,5,0,5,line_initial,False,"f3v.5,+P0"
otchal,f3v,herbal,herbal,85,5,1,5,line_medial,False,"f3v.5,+P0"
cho,f3v,herbal,herbal,85,5,2,5,line_medial,False,"f3v.5,+P0"
char,f3v,herbal,herbal,85,5,3,5,line_medial,False,"f3v.5,+P0"
ckh,f3v,herbal,herbal,85,5,4,5,line_final,False,"f3v.5,+P0"
or,f3v,herbal,herbal,86,6,0,5,line_initial,False,"f3v.6,+P0"
cheor,f3v,herbal,herbal,86,6,1,5,line_medial,False,"f3v.6,+P0"
kor,f3v,herbal,herbal,86,6,2,5,line_medial,False,"f3v.6,+P0"
chodaly,f3v,herbal,herbal,86,6,3,5,line_medial,False,"f3v.6,+P0"
chom,f3v,herbal,herbal,86,6,4,5,line_final,False,"f3v.6,+P0"
tchor,f3v,herbal,herbal,87,7,0,4,line_initial,False,"f3v.7,+P0"
otcham,f3v,herbal,herbal,87,7,1,4,line_medial,False,"f3v.7,+P0"
chor,f3v,herbal,herbal,87,7,2,4,line_medial,False,"f3v.7,+P0"
cfham,f3v,herbal,herbal,87,7,3,4,line_final,False,"f3v.7,+P0"
ykchy,f3v,herbal,herbal,88,8,0,5,line_initial,False,"f3v.8,+P0"
kchom,f3v,herbal,herbal,88,8,1,5,line_medial,False,"f3v.8,+P0"
chor,f3v,herbal,herbal,88,8,2,5,line_medial,False,"f3v.8,+P0"
chckhol,f3v,herbal,herbal,88,8,3,5,line_medial,False,"f3v.8,+P0"
oka,f3v,herbal,herbal,88,8,4,5,line_final,False,"f3v.8,+P0"
ytcheear,f3v,herbal,herbal,89,9,0,5,line_initial,False,"f3v.9,+P0"
okeol,f3v,herbal,herbal,89,9,1,5,line_medial,False,"f3v.9,+P0"
cthodoaly,f3v,herbal,herbal,89,9,2,5,line_medial,False,"f3v.9,+P0"
chor,f3v,herbal,herbal,89,9,3,5,line_medial,False,"f3v.9,+P0"
cthy,f3v,herbal,herbal,89,9,4,5,line_final,False,"f3v.9,+P0"
ochos,f3v,herbal,herbal,90,10,0,6,line_initial,False,"f3v.10,+P0"
daiin,f3v,herbal,herbal,90,10,1,6,line_medial,False,"f3v.10,+P0"
qokshol,f3v,herbal,herbal,90,10,2,6,line_medial,False,"f3v.10,+P0"
daiim,f3v,herbal,herbal,90,10,3,6,line_medial,False,"f3v.10,+P0"
chol,f3v,herbal,herbal,90,10,4,6,line_medial,False,"f3v.10,+P0"
okary,f3v,herbal,herbal,90,10,5,6,line_final,False,"f3v.10,+P0"
sho,f3v,herbal,herbal,91,11,0,6,line_initial,False,"f3v.11,+P0"
shockho,f3v,herbal,herbal,91,11,1,6,line_medial,False,"f3v.11,+P0"
ckhy,f3v,herbal,herbal,91,11,2,6,line_medial,False,"f3v.11,+P0"
tchor,f3v,herbal,herbal,91,11,3,6,line_medial,False,"f3v.11,+P0"
chodaiin,f3v,herbal,herbal,91,11,4,6,line_medial,False,"f3v.11,+P0"
chom,f3v,herbal,herbal,91,11,5,6,line_final,False,"f3v.11,+P0"
osh,f3v,herbal,herbal,92,12,0,5,line_initial,False,"f3v.12,+P0"
chodair,f3v,herbal,herbal,92,12,1,5,line_medial,False,"f3v.12,+P0"
ytchy,f3v,herbal,herbal,92,12,2,5,line_medial,False,"f3v.12,+P0"
tchor,f3v,herbal,herbal,92,12,3,5,line_medial,False,"f3v.12,+P0"
kcham,f3v,herbal,herbal,92,12,4,5,line_final,False,"f3v.12,+P0"
shar,f3v,herbal,herbal,93,13,0,6,line_initial,False,"f3v.13,+P0"
shkaiin,f3v,herbal,herbal,93,13,1,6,line_medial,False,"f3v.13,+P0"
qokchy,f3v,herbal,herbal,93,13,2,6,line_medial,False,"f3v.13,+P0"
yty,f3v,herbal,herbal,93,13,3,6,line_medial,False,"f3v.13,+P0"
cthal,f3v,herbal,herbal,93,13,4,6,line_medial,False,"f3v.13,+P0"
chky,f3v,herbal,herbal,93,13,5,6,line_final,False,"f3v.13,+P0"
dain,f3v,herbal,herbal,94,14,0,3,line_initial,False,"f3v.14,+P0"
sheam,f3v,herbal,herbal,94,14,1,3,line_medial,False,"f3v.14,+P0"
keam,f3v,herbal,herbal,94,14,2,3,line_final,False,"f3v.14,+P0"
kodalchy,f4r,herbal,herbal,95,1,0,9,line_initial,True,"f4r.1,@P0"
chpady,f4r,herbal,herbal,95,1,1,9,line_medial,False,"f4r.1,@P0"
sheol,f4r,herbal,herbal,95,1,2,9,line_medial,False,"f4r.1,@P0"
ol,f4r,herbal,herbal,95,1,3,9,line_medial,False,"f4r.1,@P0"
