iteration,section_label,sample_size,H_suffix_given_core,suffix_top1
487,astronomical_zodiac,846,0.6925740404555188,0.7965616045845272
487,biological_balneological,846,0.2885040564058648,0.9158050221565731
487,cosmological,846,0.7025774611456187,0.8039513677811551
487,pharmaceutical,846,0.6941519282201,0.797486033519553
487,recipes_stars,846,0.4782779097117241,0.8613037447988904
488,herbal,846,0.6828124834277319,0.8011695906432749
488,astronomical_zodiac,846,0.6925740404555196,0.7965616045845272
488,biological_balneological,846,0.30061644388889164,0.9185185185185185
488,cosmological,846,0.6968173483383349,0.7954198473282442
488,pharmaceutical,846,0.7301523412095967,0.792022792022792
488,recipes_stars,846,0.5540473430858136,0.8477653631284916
489,herbal,846,0.7242003866100276,0.7841079460269865
489,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
489,biological_balneological,846,0.2678680874896334,0.9219653179190751
489,cosmological,846,0.6543882376399518,0.8135593220338984
489,pharmaceutical,846,0.78221878690585,0.781021897810219
489,recipes_stars,846,0.536146350494359,0.8432732316227461
490,herbal,846,0.7170840410481054,0.7861356932153393
490,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
490,biological_balneological,846,0.25618137003615604,0.9267935578330894
490,cosmological,846,0.673158060697954,0.803076923076923
490,pharmaceutical,846,0.6479797096884621,0.8059490084985835
490,recipes_stars,846,0.5505856118798793,0.8362892223738063
491,herbal,846,0.6961462385109183,0.8029411764705883
491,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
491,biological_balneological,846,0.23082807197355612,0.9324522760646109
491,cosmological,846,0.6518588521577201,0.8062992125984252
491,pharmaceutical,846,0.6783805185324658,0.7988505747126436
491,recipes_stars,846,0.46667668205028723,0.863448275862069
492,herbal,846,0.7342759599139059,0.7860326894502229
492,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
492,biological_balneological,846,0.26904970369609493,0.9215116279069767
492,cosmological,846,0.678735092208387,0.7929984779299848
492,pharmaceutical,846,0.6920586857358476,0.7895500725689405
492,recipes_stars,846,0.5148493835446406,0.8536585365853658
493,herbal,846,0.6417681900089518,0.8057228915662651
493,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
493,biological_balneological,846,0.292107722014617,0.9154518950437318
493,cosmological,846,0.7147776902127609,0.7875968992248062
493,pharmaceutical,846,0.7400920864339918,0.7768361581920904
493,recipes_stars,846,0.5649482168977081,0.8440492476060192
494,herbal,846,0.6448268113258184,0.8079763663220089
494,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
494,biological_balneological,846,0.2807807221297321,0.9182209469153515
494,cosmological,846,0.6878318501632825,0.8056379821958457
494,pharmaceutical,846,0.6821139055408738,0.7912552891396333
494,recipes_stars,846,0.5615809456374937,0.8437067773167358
495,herbal,846,0.7455900895467231,0.7868852459016393
495,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
495,biological_balneological,846,0.2881364478427538,0.9134328358208955
495,cosmological,846,0.6348215814353562,0.8209408194233687
495,pharmaceutical,846,0.7166361646627172,0.782608695652174
495,recipes_stars,846,0.4579121775998049,0.8683068017366136
496,herbal,846,0.6274290947313561,0.8148710166919575
496,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
496,biological_balneological,846,0.254418034772525,0.9201741654571843
496,cosmological,846,0.6766775895718595,0.8135593220338984
496,pharmaceutical,846,0.7204593857457503,0.8037249283667621
496,recipes_stars,846,0.6016779128416115,0.8283783783783784
497,herbal,846,0.680586311866316,0.7988252569750367
497,astronomical_zodiac,846,0.6925740404555196,0.7965616045845272
497,biological_balneological,846,0.2622386488349761,0.9301310043668122
497,cosmological,846,0.6426381948050475,0.8036529680365296
497,pharmaceutical,846,0.725177082837469,0.7931034482758621
497,recipes_stars,846,0.5855194547726693,0.8342245989304813
498,herbal,846,0.6839992309887483,0.8065476190476191
498,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
498,biological_balneological,846,0.3119870817459894,0.9092240117130308
498,cosmological,846,0.627370247796802,0.816358024691358
498,pharmaceutical,846,0.7159598275626446,0.7997159090909091
498,recipes_stars,846,0.593872239972527,0.8321870701513068
499,herbal,846,0.6973097902371207,0.7893129770992366
499,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
499,biological_balneological,846,0.25173678521974735,0.9277456647398844
499,cosmological,846,0.6369849950388664,0.8190184049079755
499,pharmaceutical,846,0.7004633121556747,0.7880055788005579
499,recipes_stars,846,0.6103851459706344,0.8299039780521262
500,herbal,846,0.6994262217927742,0.7988077496274217
500,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
500,biological_balneological,846,0.34418833055074316,0.9072164948453608
500,cosmological,846,0.708582781875489,0.7893129770992366
500,pharmaceutical,846,0.7279611408077074,0.7806637806637806
500,recipes_stars,846,0.4947246809668831,0.8620689655172413
501,herbal,846,0.65918628036671,0.8115727002967359
501,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
501,biological_balneological,846,0.270741765339921,0.925561797752809
501,cosmological,846,0.6830962943811845,0.7993779160186625
501,pharmaceutical,846,0.7185312552757024,0.7819971870604782
501,recipes_stars,846,0.5156533174564313,0.8601694915254238
502,herbal,846,0.7285930279681596,0.7950581395348837
502,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
502,biological_balneological,846,0.3051614475899757,0.9106881405563689
502,cosmological,846,0.647370490137665,0.8049921996879875
502,pharmaceutical,846,0.7182149305420539,0.7890173410404624
502,recipes_stars,846,0.5804266158053921,0.8328729281767956
503,herbal,846,0.6706276110533806,0.8011611030478955
503,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
503,biological_balneological,846,0.32708589992945275,0.9067669172932331
503,cosmological,846,0.7348632204692324,0.7870370370370371
503,pharmaceutical,846,0.7004632302965995,0.7960057061340942
503,recipes_stars,846,0.46979673768093533,0.859504132231405
504,herbal,846,0.5970808093297537,0.820627802690583
504,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
504,biological_balneological,846,0.27385619780476395,0.9195906432748538
504,cosmological,846,0.6662760617236441,0.8095975232198143
504,pharmaceutical,846,0.7663467726053503,0.7724637681159421
504,recipes_stars,846,0.567536558075894,0.8379501385041551
505,herbal,846,0.7169816263882323,0.7912912912912913
505,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
505,biological_balneological,846,0.30385078151791617,0.906060606060606
505,cosmological,846,0.7022818347640695,0.799079754601227
505,pharmaceutical,846,0.6702227108472706,0.8020231213872833
505,recipes_stars,846,0.5652998616531104,0.8500687757909215
506,herbal,846,0.716936669704301,0.7916041979010495
506,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
506,biological_balneological,846,0.31452048179533554,0.9133627019089574
506,cosmological,846,0.5782008934123436,0.8341158059467919
506,pharmaceutical,846,0.684294868234784,0.8131241084165478
506,recipes_stars,846,0.48594981981325297,0.8581267217630854
507,herbal,846,0.6059265938737955,0.8157894736842105
507,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
507,biological_balneological,846,0.257550752247258,0.9251101321585903
507,cosmological,846,0.6806572080891723,0.7996965098634294
507,pharmaceutical,846,0.6740375425470043,0.8036984352773826
507,recipes_stars,846,0.594556525932128,0.8314917127071824
508,herbal,846,0.72482173587266,0.7904903417533432
508,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
508,biological_balneological,846,0.2604451649011026,0.9274537695590327
508,cosmological,846,0.6309336823946184,0.8147013782542113
508,pharmaceutical,846,0.735501862099054,0.7806267806267806
508,recipes_stars,846,0.5126169446328057,0.8569482288828338
509,herbal,846,0.6147144749699159,0.8135338345864662
509,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
509,biological_balneological,846,0.2881408269358202,0.9232954545454546
509,cosmological,846,0.6463973144825699,0.8123076923076923
509,pharmaceutical,846,0.6261552375476086,0.81
509,recipes_stars,846,0.5643961363532058,0.8372093023255814
510,herbal,846,0.6601367863583187,0.7976366322008862
510,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
510,biological_balneological,846,0.2904455291413177,0.914580265095729
510,cosmological,846,0.5933249177123349,0.8239757207890743
510,pharmaceutical,846,0.6654225019033597,0.8031161473087819
510,recipes_stars,846,0.532258607158072,0.8421787709497207
511,herbal,846,0.6568281651502204,0.8118518518518518
511,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
511,biological_balneological,846,0.2699472980164991,0.9196556671449068
511,cosmological,846,0.697853905241311,0.7981220657276995
511,pharmaceutical,846,0.7183379155354139,0.7902097902097902
511,recipes_stars,846,0.5400305206605038,0.8495212038303693
512,herbal,846,0.6588992566748547,0.814327485380117
512,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
512,biological_balneological,846,0.29236987888555116,0.9176470588235294
512,cosmological,846,0.6873872908436609,0.799079754601227
512,pharmaceutical,846,0.68495220974709,0.7951635846372689
512,recipes_stars,846,0.5245741455974309,0.8486562942008486
513,herbal,846,0.68227604721329,0.7902511078286558
513,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
513,biological_balneological,846,0.3340662788142591,0.9011627906976745
513,cosmological,846,0.6563845648647614,0.8015384615384615
513,pharmaceutical,846,0.6728504408562467,0.8076923076923077
513,recipes_stars,846,0.6048412965729936,0.826265389876881
514,herbal,846,0.7272167787189383,0.7905604719764012
514,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
514,biological_balneological,846,0.30495016134347036,0.9142857142857143
514,cosmological,846,0.6841114621809852,0.8015384615384615
514,pharmaceutical,846,0.6498272903517773,0.8065902578796562
514,recipes_stars,846,0.5503850572005932,0.8484438430311232
515,herbal,846,0.6199643770282912,0.821376281112738
515,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
515,biological_balneological,846,0.3465738044444467,0.910948905109489
515,cosmological,846,0.6694263788768253,0.8093093093093093
515,pharmaceutical,846,0.7273210244160413,0.7785923753665689
515,recipes_stars,846,0.6174727009309725,0.8276797829036635
516,herbal,846,0.6331328192969853,0.8185840707964602
516,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
516,biological_balneological,846,0.28922704445948627,0.9113372093023255
516,cosmological,846,0.6184563068572895,0.8207109737248841
516,pharmaceutical,846,0.7233281878548908,0.7851959361393324
516,recipes_stars,846,0.5371830322046305,0.8415977961432507
517,herbal,846,0.6640211748159169,0.8020527859237536
517,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
517,biological_balneological,846,0.2463829008510743,0.9238653001464129
517,cosmological,846,0.7414787791838887,0.7820121951219512
517,pharmaceutical,846,0.7904887025023382,0.7737752161383286
517,recipes_stars,846,0.6223040823971471,0.8204419889502762
518,herbal,846,0.6264777881206218,0.800599700149925
518,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
518,biological_balneological,846,0.26467843206640407,0.922740524781341
518,cosmological,846,0.6962755269554077,0.797191887675507
518,pharmaceutical,846,0.7885733599964971,0.7814761215629522
518,recipes_stars,846,0.558617736562897,0.8391608391608392
519,herbal,846,0.7014455580952542,0.796711509715994
519,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
519,biological_balneological,846,0.2815640011935294,0.9215116279069767
519,cosmological,846,0.6656238411639269,0.810477657935285
519,pharmaceutical,846,0.8270465559479001,0.7629009762900977
519,recipes_stars,846,0.5235950162472892,0.8497970230040596
520,herbal,846,0.6980767744272651,0.7979351032448377
520,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
520,biological_balneological,846,0.3328936453274575,0.9069423929098966
520,cosmological,846,0.6348686134585455,0.8127853881278538
520,pharmaceutical,846,0.7014279627487541,0.7824207492795389
520,recipes_stars,846,0.5942128518582965,0.8286099865047234
521,herbal,846,0.6286288527370936,0.8097345132743363
521,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
521,biological_balneological,846,0.2510501020539495,0.9276410998552822
521,cosmological,846,0.6996808837017023,0.794435857805255
521,pharmaceutical,846,0.6605999697306297,0.8133903133903134
521,recipes_stars,846,0.5671041575424909,0.8290013679890561
522,herbal,846,0.6898813406017233,0.7820895522388059
522,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
522,biological_balneological,846,0.2622084864878716,0.9175257731958762
522,cosmological,846,0.6808353225646054,0.7978560490045942
522,pharmaceutical,846,0.698001550148454,0.8026124818577649
522,recipes_stars,846,0.5592762253461203,0.8434065934065934
523,herbal,846,0.6524223484553577,0.8202080237741456
523,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
523,biological_balneological,846,0.24108147301041358,0.92992700729927
523,cosmological,846,0.6959101779091489,0.8030534351145038
523,pharmaceutical,846,0.7293767646871953,0.7838983050847458
523,recipes_stars,846,0.5969015189391225,0.8335644937586685
524,herbal,846,0.701595797145342,0.8
524,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
524,biological_balneological,846,0.3278899557496381,0.9096209912536443
524,cosmological,846,0.6258516533289449,0.809375
524,pharmaceutical,846,0.7309684806566431,0.7937853107344632
524,recipes_stars,846,0.527494186671642,0.8530997304582211
525,herbal,846,0.6531970605620043,0.8035450516986706
525,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
525,biological_balneological,846,0.33839616665190375,0.9110787172011662
525,cosmological,846,0.656606147005172,0.7981510015408321
525,pharmaceutical,846,0.744325955033178,0.7829787234042553
525,recipes_stars,846,0.5527394145849257,0.841248303934871
526,herbal,846,0.660952910136015,0.7900146842878121
526,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
526,biological_balneological,846,0.26997360352934996,0.9155749636098981
526,cosmological,846,0.651752626703065,0.8190327613104524
526,pharmaceutical,846,0.7010241064017602,0.8017366136034733
526,recipes_stars,846,0.592792907522993,0.8351648351648352
527,herbal,846,0.6209560227736344,0.7988252569750367
527,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
527,biological_balneological,846,0.3120789857798218,0.9109792284866469
527,cosmological,846,0.6786823481271738,0.8066465256797583
527,pharmaceutical,846,0.7047729307786489,0.7894736842105263
527,recipes_stars,846,0.4815587757810965,0.8563685636856369
528,herbal,846,0.6499175791147999,0.8065476190476191
528,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
528,biological_balneological,846,0.33920081190569956,0.9042553191489362
528,cosmological,846,0.613591259121024,0.8127925117004681
528,pharmaceutical,846,0.7473040286949542,0.7670850767085077
528,recipes_stars,846,0.5135107867864305,0.8583106267029973
529,herbal,846,0.6425499224341572,0.799405646359584
529,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
529,biological_balneological,846,0.29216844542696707,0.9183976261127597
529,cosmological,846,0.6971052905545525,0.8052959501557633
529,pharmaceutical,846,0.7616382969239974,0.7784090909090909
529,recipes_stars,846,0.5614048895745353,0.8422496570644719
530,herbal,846,0.6634481848799116,0.8051948051948052
530,astronomical_zodiac,846,0.6925740404555195,0.7965616045845272
530,biological_balneological,846,0.3145997755470871,0.9035971223021583
530,cosmological,846,0.6670897344311693,0.8046511627906977
530,pharmaceutical,846,0.7612257390658989,0.7807637906647807
530,recipes_stars,846,0.5320431991900361,0.8370165745856354
531,herbal,846,0.7345982987247198,0.7909090909090909
531,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
531,biological_balneological,846,0.2643030462861513,0.9228529839883551
531,cosmological,846,0.6425188749614881,0.815668202764977
531,pharmaceutical,846,0.7480211329836078,0.7851002865329513
531,recipes_stars,846,0.47045094412336375,0.8673050615595075
532,herbal,846,0.6594857114917493,0.7937219730941704
532,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
532,biological_balneological,846,0.29012488582964263,0.9160636758321273
532,cosmological,846,0.6806194701000615,0.8
532,pharmaceutical,846,0.7238501353423219,0.7945791726105563
532,recipes_stars,846,0.5362761200283211,0.8335607094133697
533,herbal,846,0.6762503515082767,0.8070692194403535
533,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
533,biological_balneological,846,0.29456057779717126,0.9181286549707602
533,cosmological,846,0.6850084995156023,0.7981927710843374
533,pharmaceutical,846,0.700066597594484,0.7907949790794979
533,recipes_stars,846,0.5085226686501461,0.8550135501355014
534,herbal,846,0.7341144860559764,0.7794336810730254
534,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
534,biological_balneological,846,0.3272787798961802,0.9106628242074928
534,cosmological,846,0.7127630206436542,0.80370942812983
534,pharmaceutical,846,0.7255238958435981,0.7801418439716312
534,recipes_stars,846,0.5298898892974818,0.8467852257181943
535,herbal,846,0.7100914029692937,0.7908011869436202
535,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
535,biological_balneological,846,0.25841153433791814,0.9296407185628742
535,cosmological,846,0.6803762764311453,0.7972768532526475
535,pharmaceutical,846,0.5895158493079359,0.8383404864091559
535,recipes_stars,846,0.557277670758751,0.8401084010840109
536,herbal,846,0.7217690200687286,0.7862371888726208
536,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
536,biological_balneological,846,0.31364233151773674,0.9119318181818182
536,cosmological,846,0.6454422166794527,0.8057663125948407
536,pharmaceutical,846,0.7501582483953967,0.7763347763347763
536,recipes_stars,846,0.4365697256201203,0.8733153638814016
537,herbal,846,0.6386594660523928,0.814540059347181
537,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
537,biological_balneological,846,0.2848844679795779,0.9255474452554745
537,cosmological,846,0.6636604260380314,0.8012326656394453
537,pharmaceutical,846,0.6683227150696028,0.796875
537,recipes_stars,846,0.5472525731990909,0.8367911479944675
538,herbal,846,0.5964415138245074,0.8318318318318318
538,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
538,biological_balneological,846,0.30416591415024186,0.9086892488954345
538,cosmological,846,0.6698985184917078,0.8108527131782945
538,pharmaceutical,846,0.7153944514858895,0.7949080622347949
538,recipes_stars,846,0.573641294220727,0.8337874659400545
539,herbal,846,0.7249545621857139,0.7851851851851852
539,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
539,biological_balneological,846,0.29004976281294687,0.9179856115107914
539,cosmological,846,0.6551607450240987,0.8139183055975794
539,pharmaceutical,846,0.7244507272854349,0.8093883357041252
539,recipes_stars,846,0.581147953859668,0.8375350140056023
540,herbal,846,0.6578312401110951,0.808199121522694
540,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
540,biological_balneological,846,0.3244533377268244,0.9079320113314447
540,cosmological,846,0.6889894945321616,0.7966867469879518
540,pharmaceutical,846,0.6663553827390715,0.8020086083213773
540,recipes_stars,846,0.5868010562889676,0.8297587131367292
541,herbal,846,0.6779216906669063,0.8023774145616642
541,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
541,biological_balneological,846,0.3152869427027238,0.9072164948453608
541,cosmological,846,0.7538533138152307,0.7837423312883436
541,pharmaceutical,846,0.7580098440433933,0.7674094707520891
541,recipes_stars,846,0.49982177010619755,0.850415512465374
542,herbal,846,0.6911925537933307,0.7934621099554234
542,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
542,biological_balneological,846,0.29786734204333537,0.9093655589123867
542,cosmological,846,0.7058796746103315,0.7922480620155039
542,pharmaceutical,846,0.6971206229353647,0.7824817518248175
542,recipes_stars,846,0.5499185192562369,0.8445945945945946
543,herbal,846,0.509375152594679,0.8440233236151603
543,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
543,biological_balneological,846,0.24603422298714547,0.9251101321585903
543,cosmological,846,0.7068493451429221,0.7851622874806801
543,pharmaceutical,846,0.6661658607564699,0.8146551724137931
543,recipes_stars,846,0.5287481175205702,0.8509485094850948
544,herbal,846,0.7214468096295743,0.7897058823529411
544,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
544,biological_balneological,846,0.2723144083858486,0.9190404797601199
544,cosmological,846,0.7052339152656704,0.7996941896024465
544,pharmaceutical,846,0.6842393123826783,0.7883211678832117
544,recipes_stars,846,0.5113871340515117,0.8590971272229823
545,herbal,846,0.7004884654791567,0.793002915451895
545,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
545,biological_balneological,846,0.3248532098288776,0.9100145137880987
545,cosmological,846,0.6573032519449985,0.804915514592934
545,pharmaceutical,846,0.7182181897604836,0.7744252873563219
545,recipes_stars,846,0.4339774705526601,0.8699186991869918
546,herbal,846,0.6363873999899741,0.8166915052160953
546,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
546,biological_balneological,846,0.3113739079319721,0.9115549215406562
546,cosmological,846,0.6909965244319111,0.7966360856269113
546,pharmaceutical,846,0.6679491189813201,0.8072463768115942
546,recipes_stars,846,0.5727524747767344,0.8335570469798658
547,herbal,846,0.6509014979136143,0.8094534711964549
547,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
547,biological_balneological,846,0.2667279403853398,0.9202898550724637
547,cosmological,846,0.6555744611866161,0.8098159509202454
547,pharmaceutical,846,0.6785682011447403,0.7958041958041958
547,recipes_stars,846,0.5326701239004868,0.8446601941747572
548,herbal,846,0.6765098699870118,0.7942446043165468
548,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
548,biological_balneological,846,0.23355972626504562,0.9303703703703704
548,cosmological,846,0.6033146841060103,0.8254211332312404
548,pharmaceutical,846,0.6994137953179668,0.7906647807637907
548,recipes_stars,846,0.5481087951142293,0.8449197860962567
549,herbal,846,0.6889492398385801,0.7864506627393225
549,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
549,biological_balneological,846,0.2738072035919404,0.9225251076040172
549,cosmological,846,0.6417882053337522,0.8068535825545171
549,pharmaceutical,846,0.6574878622504667,0.8097281831187411
549,recipes_stars,846,0.5276256423387109,0.8510928961748634
550,herbal,846,0.7414499924065093,0.7823529411764706
550,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
550,biological_balneological,846,0.2521683758884763,0.9271916790490342
550,cosmological,846,0.6428045700920395,0.8052550231839258
550,pharmaceutical,846,0.7179116741733514,0.79
550,recipes_stars,846,0.5897526019521252,0.8279569892473119
551,herbal,846,0.694755570777366,0.787556904400607
551,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
551,biological_balneological,846,0.2946373952771052,0.9182763744427934
551,cosmological,846,0.6663327881107824,0.8003120124804992
551,pharmaceutical,846,0.7571701238886596,0.7845934379457917
551,recipes_stars,846,0.5816859135274122,0.8383152173913043
552,herbal,846,0.664917892990161,0.7901049475262368
552,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
552,biological_balneological,846,0.31259755143774465,0.9097744360902256
552,cosmological,846,0.6385127592443174,0.8046875
552,pharmaceutical,846,0.726429928707512,0.7830985915492957
552,recipes_stars,846,0.5011653967547175,0.8647140864714087
553,herbal,846,0.6296340414144438,0.8106508875739645
553,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
553,biological_balneological,846,0.3041089299471273,0.9200603318250377
553,cosmological,846,0.7347190866129663,0.7899543378995434
553,pharmaceutical,846,0.7337153463340939,0.7868383404864091
553,recipes_stars,846,0.5893527425070684,0.8198324022346368
554,herbal,846,0.6519103899310008,0.8091042584434655
554,astronomical_zodiac,846,0.6925740404555187,0.7965616045845272
554,biological_balneological,846,0.3342670808240668,0.9057437407952872
554,cosmological,846,0.6503382488849961,0.8033033033033034
554,pharmaceutical,846,0.7353711201187042,0.7763347763347763
554,recipes_stars,846,0.449885992694258,0.8688085676037484
555,herbal,846,0.6185481940024834,0.8061674008810573
555,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
555,biological_balneological,846,0.286405286620514,0.9198813056379822
555,cosmological,846,0.7057894010013694,0.789712556732224
555,pharmaceutical,846,0.6902523725152272,0.7895500725689405
555,recipes_stars,846,0.5418979980491352,0.8460508701472557
556,herbal,846,0.6468774702351149,0.8042168674698795
556,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
556,biological_balneological,846,0.29726374988400067,0.9085794655414908
556,cosmological,846,0.6483943300360291,0.80625
556,pharmaceutical,846,0.6510502024897424,0.8054755043227666
556,recipes_stars,846,0.5224336483963088,0.8524137931034482
557,herbal,846,0.667721732281349,0.7936746987951807
557,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
557,biological_balneological,846,0.26653844356059103,0.9177489177489178
557,cosmological,846,0.719237238357504,0.7882534775888718
557,pharmaceutical,846,0.7213892138045179,0.7896995708154506
557,recipes_stars,846,0.5597709050901493,0.8432432432432433
558,herbal,846,0.6657253416038755,0.7976539589442815
558,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
558,biological_balneological,846,0.26271728913514825,0.9170305676855895
558,cosmological,846,0.6870925595281925,0.8
558,pharmaceutical,846,0.731840543242543,0.786723163841808
558,recipes_stars,846,0.521622061170025,0.8512396694214877
559,herbal,846,0.7261585776312436,0.7903930131004366
559,astronomical_zodiac,846,0.692574040455519,0.7965616045845272
559,biological_balneological,846,0.28597086859215926,0.9141630901287554
559,cosmological,846,0.6260020978696466,0.8135860979462876
559,pharmaceutical,846,0.7427050170585492,0.7858156028368795
559,recipes_stars,846,0.5167553027989705,0.849862258953168
560,herbal,846,0.5895547898655226,0.8198473282442749
560,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
560,biological_balneological,846,0.24557430363390007,0.9322033898305084
560,cosmological,846,0.6574808331409763,0.8037383177570093
560,pharmaceutical,846,0.6930934105293951,0.7955182072829131
560,recipes_stars,846,0.5314320959975485,0.8416779431664412
561,herbal,846,0.6917856626177141,0.7837037037037037
561,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
561,biological_balneological,846,0.2710600130146511,0.9279411764705883
561,cosmological,846,0.649445018642878,0.8145896656534954
561,pharmaceutical,846,0.6756383192658989,0.801994301994302
561,recipes_stars,846,0.5189369461330666,0.8444444444444444
562,herbal,846,0.6189765802129013,0.7946026986506747
562,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
562,biological_balneological,846,0.3101344039779195,0.9100294985250738
562,cosmological,846,0.655045098717424,0.8176197836166924
562,pharmaceutical,846,0.6983617195101983,0.804005722460658
562,recipes_stars,846,0.5428072600231302,0.8514986376021798
563,herbal,846,0.6497743369705795,0.8002980625931445
563,astronomical_zodiac,846,0.6925740404555194,0.7965616045845272
563,biological_balneological,846,0.28882139397298284,0.922077922077922
563,cosmological,846,0.6538707033183132,0.8194662480376766
563,pharmaceutical,846,0.7879720389226115,0.7830985915492957
563,recipes_stars,846,0.5801284233312596,0.8365650969529086
564,herbal,846,0.6763440802114143,0.8083832335329342
564,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
564,biological_balneological,846,0.2864090642057667,0.9144927536231884
564,cosmological,846,0.595663023080155,0.8124031007751938
564,pharmaceutical,846,0.72188933513419,0.7985611510791367
564,recipes_stars,846,0.5817954294675372,0.8337950138504155
565,herbal,846,0.6977622749091099,0.7991266375545851
565,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
565,biological_balneological,846,0.32517652267899616,0.9080118694362018
565,cosmological,846,0.6486395436919679,0.8003095975232198
565,pharmaceutical,846,0.7158015992202507,0.7980225988700564
565,recipes_stars,846,0.5749539565668589,0.8408163265306122
566,herbal,846,0.6399842921791826,0.8139880952380952
566,astronomical_zodiac,846,0.6925740404555191,0.7965616045845272
566,biological_balneological,846,0.261345873347292,0.9255474452554745
566,cosmological,846,0.6861477871452183,0.806060606060606
566,pharmaceutical,846,0.6841665186013219,0.8059490084985835
566,recipes_stars,846,0.4425653539230347,0.8715083798882681
567,herbal,846,0.6516831170615105,0.8139880952380952
567,astronomical_zodiac,846,0.6925740404555193,0.7965616045845272
567,biological_balneological,846,0.2485512500057597,0.9284671532846716
567,cosmological,846,0.690786549956081,0.8003048780487805
567,pharmaceutical,846,0.7437752584655737,0.7833333333333333
567,recipes_stars,846,0.5462133482828726,0.834924965893588
568,herbal,846,0.6811130321282455,0.8069164265129684
568,astronomical_zodiac,846,0.6925740404555192,0.7965616045845272
568,biological_balneological,846,0.25246468611896333,0.918722786647315
568,cosmological,846,0.7031356435420943,0.7872670807453416
